Account,newDate,kWh,Month,Day,Year,Hour,DayOfWeek,Weekday,PeakHour,temp
999999999,2014-03-15,0.0,3,15,2014,1,5,1,0,39.0
999999999,2014-03-15,0.0,3,15,2014,2,5,1,0,39.0
999999999,2014-03-15,0.0,3,15,2014,3,5,1,0,39.0
999999999,2014-03-15,0.0,3,15,2014,4,5,1,0,39.9
999999999,2014-03-15,0.0,3,15,2014,5,5,1,0,41.0
999999999,2014-03-15,0.0,3,15,2014,6,5,1,0,48
999999999,2014-03-15,0.0,3,15,2014,7,5,1,1,39.9
999999999,2014-03-15,0.0,3,15,2014,8,5,1,1,42.1
999999999,2014-03-15,0.0,3,15,2014,9,5,1,1,45.0
999999999,2014-03-15,0.0,3,15,2014,10,5,1,1,48.9
999999999,2014-03-15,0.0,3,15,2014,11,5,1,1,48.9
999999999,2014-03-15,0.0,3,15,2014,12,5,1,1,54.0
999999999,2014-03-15,0.0,3,15,2014,13,5,1,1,55.0
999999999,2014-03-15,0.0,3,15,2014,14,5,1,1,55.0
999999999,2014-03-15,0.0,3,15,2014,15,5,1,1,53.1
999999999,2014-03-15,0.0,3,15,2014,16,5,1,1,50.0
999999999,2014-03-15,0.0,3,15,2014,17,5,1,1,50.0
999999999,2014-03-15,0.0,3,15,2014,18,5,1,1,48.0
999999999,2014-03-15,0.0,3,15,2014,19,5,1,1,46.0
999999999,2014-03-15,0.0,3,15,2014,20,5,1,0,44.1
999999999,2014-03-15,0.0,3,15,2014,21,5,1,0,43.0
999999999,2014-03-15,0.0,3,15,2014,22,5,1,0,43.0
999999999,2014-03-15,0.0,3,15,2014,23,5,1,0,41.0
999999999,2014-03-16,0.0,3,16,2014,0,6,0,0,37.9
999999999,2014-03-16,0.0,3,16,2014,1,6,0,0,36.0
999999999,2014-03-16,0.0,3,16,2014,2,6,0,0,34.0
999999999,2014-03-16,0.0,3,16,2014,3,6,0,0,32.0
999999999,2014-03-16,0.0,3,16,2014,4,6,0,0,30.9
999999999,2014-03-16,0.0,3,16,2014,5,6,0,0,30.0
999999999,2014-03-16,0.0,3,16,2014,6,6,0,0,28.9
999999999,2014-03-16,0.0,3,16,2014,7,6,0,1,30.0
999999999,2014-03-16,0.0,3,16,2014,8,6,0,1,30.0
999999999,2014-03-16,0.0,3,16,2014,9,6,0,1,30.9
999999999,2014-03-16,0.0,3,16,2014,10,6,0,1,32.0
999999999,2014-03-16,0.0,3,16,2014,11,6,0,1,32.0
999999999,2014-03-16,0.0,3,16,2014,12,6,0,1,32.0
999999999,2014-03-16,0.0,3,16,2014,13,6,0,1,34.0
999999999,2014-03-16,0.0,3,16,2014,14,6,0,1,34.0
999999999,2014-03-16,0.0,3,16,2014,15,6,0,1,34.0
999999999,2014-03-16,0.0,3,16,2014,16,6,0,1,34.0
999999999,2014-03-16,0.0,3,16,2014,17,6,0,1,32.0
999999999,2014-03-16,0.0,3,16,2014,18,6,0,1,30.9
999999999,2014-03-16,0.0,3,16,2014,19,6,0,1,30.0
999999999,2014-03-16,0.0,3,16,2014,20,6,0,0,30.0
999999999,2014-03-16,0.0,3,16,2014,21,6,0,0,28.0
999999999,2014-03-16,0.0,3,16,2014,22,6,0,0,30
999999999,2014-03-16,0.0,3,16,2014,23,6,0,0,25.0
999999999,2014-03-17,0.0,3,17,2014,0,0,1,0,23.0
999999999,2014-03-17,0.0,3,17,2014,1,0,1,0,21.9
999999999,2014-03-17,0.0,3,17,2014,2,0,1,0,19.9
999999999,2014-03-17,0.0,3,17,2014,3,0,1,0,18.0
999999999,2014-03-17,0.0,3,17,2014,4,0,1,0,17.1
999999999,2014-03-17,0.0,3,17,2014,5,0,1,0,17.1
999999999,2014-03-17,16.035,3,17,2014,6,0,1,0,16.0
999999999,2014-03-17,85.08,3,17,2014,7,0,1,1,16.0
999999999,2014-03-17,95.939999,3,17,2014,8,0,1,1,17.1
999999999,2014-03-17,96.58499999999998,3,17,2014,9,0,1,1,19.0
999999999,2014-03-17,97.69499900000001,3,17,2014,10,0,1,1,21.9
999999999,2014-03-17,97.76999799999999,3,17,2014,11,0,1,1,24.1
999999999,2014-03-17,90.88499999999999,3,17,2014,12,0,1,1,24.1
999999999,2014-03-17,84.11999999999999,3,17,2014,13,0,1,1,25.0
999999999,2014-03-17,60.510000000000005,3,17,2014,14,0,1,1,26.1
999999999,2014-03-17,22.98,3,17,2014,15,0,1,1,25.0
999999999,2014-03-17,0.0,3,17,2014,16,0,1,1,26.1
999999999,2014-03-17,0.0,3,17,2014,17,0,1,1,26.1
999999999,2014-03-17,0.0,3,17,2014,18,0,1,1,25.0
999999999,2014-03-17,0.0,3,17,2014,19,0,1,1,26.1
999999999,2014-03-17,0.0,3,17,2014,20,0,1,0,27.0
999999999,2014-03-17,0.0,3,17,2014,21,0,1,0,26.1
999999999,2014-03-17,0.0,3,17,2014,22,0,1,0,26.1
999999999,2014-03-17,0.0,3,17,2014,23,0,1,0,26.1
999999999,2014-03-18,0.0,3,18,2014,0,1,1,0,24.1
999999999,2014-03-18,0.0,3,18,2014,1,1,1,0,23.0
999999999,2014-03-18,0.0,3,18,2014,2,1,1,0,21.9
999999999,2014-03-18,0.0,3,18,2014,3,1,1,0,21.0
999999999,2014-03-18,0.0,3,18,2014,4,1,1,0,19.9
999999999,2014-03-18,0.0,3,18,2014,5,1,1,0,19.9
999999999,2014-03-18,28.994999999999997,3,18,2014,6,1,1,0,19.9
999999999,2014-03-18,128.51999699999996,3,18,2014,7,1,1,1,21.0
999999999,2014-03-18,168.014999,3,18,2014,8,1,1,1,26.1
999999999,2014-03-18,154.784997,3,18,2014,9,1,1,1,28.9
999999999,2014-03-18,139.949996,3,18,2014,10,1,1,1,30.9
999999999,2014-03-18,131.834996,3,18,2014,11,1,1,1,30.9
999999999,2014-03-18,113.38499800000001,3,18,2014,12,1,1,1,32.0
999999999,2014-03-18,105.809997,3,18,2014,13,1,1,1,32.0
999999999,2014-03-18,99.79499999999999,3,18,2014,14,1,1,1,32.0
999999999,2014-03-18,54.029999999999994,3,18,2014,15,1,1,1,32.0
999999999,2014-03-18,0.285,3,18,2014,16,1,1,1,32.0
999999999,2014-03-18,0.16500000000000004,3,18,2014,17,1,1,1,30.9
999999999,2014-03-18,0.03,3,18,2014,18,1,1,1,30.0
999999999,2014-03-18,0.0,3,18,2014,19,1,1,1,30.0
999999999,2014-03-18,0.0,3,18,2014,20,1,1,0,28.9
999999999,2014-03-18,0.0,3,18,2014,21,1,1,0,28.0
999999999,2014-03-18,0.0,3,18,2014,22,1,1,0,28.9
999999999,2014-03-18,0.0,3,18,2014,23,1,1,0,28.9
999999999,2014-03-19,0.0,3,19,2014,0,2,1,0,28.9
999999999,2014-03-19,0.0,3,19,2014,1,2,1,0,30.0
999999999,2014-03-19,0.0,3,19,2014,2,2,1,0,28.0
999999999,2014-03-19,0.0,3,19,2014,3,2,1,0,27.0
999999999,2014-03-19,0.0,3,19,2014,4,2,1,0,27.0
999999999,2014-03-19,0.0,3,19,2014,5,2,1,0,27.0
999999999,2014-03-19,30.479999999999997,3,19,2014,6,2,1,0,27.0
999999999,2014-03-19,137.054999,3,19,2014,7,2,1,1,30.9
999999999,2014-03-19,162.644996,3,19,2014,8,2,1,1,34.0
999999999,2014-03-19,129.94499900000002,3,19,2014,9,2,1,1,37.9
999999999,2014-03-19,125.20499899999999,3,19,2014,10,2,1,1,39.0
999999999,2014-03-19,120.16499800000001,3,19,2014,11,2,1,1,39.9
999999999,2014-03-19,86.175,3,19,2014,12,2,1,1,39.0
999999999,2014-03-19,80.83500000000001,3,19,2014,13,2,1,1,39.0
999999999,2014-03-19,78.39,3,19,2014,14,2,1,1,39.0
999999999,2014-03-19,42.0,3,19,2014,15,2,1,1,37.9
999999999,2014-03-19,0.69,3,19,2014,16,2,1,1,37.9
999999999,2014-03-19,0.195,3,19,2014,17,2,1,1,37.0
999999999,2014-03-19,0.0,3,19,2014,18,2,1,1,36.0
999999999,2014-03-19,0.0,3,19,2014,19,2,1,1,37.0
999999999,2014-03-19,0.0,3,19,2014,20,2,1,0,36.0
999999999,2014-03-19,0.0,3,19,2014,21,2,1,0,36.0
999999999,2014-03-19,0.0,3,19,2014,22,2,1,0,36.0
999999999,2014-03-19,0.0,3,19,2014,23,2,1,0,37.0
999999999,2014-03-20,0.0,3,20,2014,0,3,1,0,37.0
999999999,2014-03-20,0.0,3,20,2014,1,3,1,0,37.0
999999999,2014-03-20,0.0,3,20,2014,2,3,1,0,37.0
999999999,2014-03-20,0.0,3,20,2014,3,3,1,0,37.0
999999999,2014-03-20,0.0,3,20,2014,4,3,1,0,37.9
999999999,2014-03-20,0.0,3,20,2014,5,3,1,0,37.9
999999999,2014-03-20,24.810000000000002,3,20,2014,6,3,1,0,39.0
999999999,2014-03-20,119.80499900000001,3,20,2014,7,3,1,1,39.9
999999999,2014-03-20,125.99999600000001,3,20,2014,8,3,1,1,41.0
999999999,2014-03-20,113.385,3,20,2014,9,3,1,1,41.0
999999999,2014-03-20,109.33499800000001,3,20,2014,10,3,1,1,42.1
999999999,2014-03-20,99.49499800000001,3,20,2014,11,3,1,1,46.0
999999999,2014-03-20,92.39999900000001,3,20,2014,12,3,1,1,50.0
999999999,2014-03-20,86.29500000000002,3,20,2014,13,3,1,1,51.1
999999999,2014-03-20,73.39500000000001,3,20,2014,14,3,1,1,50.0
999999999,2014-03-20,37.97999999999999,3,20,2014,15,3,1,1,48.9
999999999,2014-03-20,5.835,3,20,2014,16,3,1,1,50.0
999999999,2014-03-20,0.42,3,20,2014,17,3,1,1,48.9
999999999,2014-03-20,0.045,3,20,2014,18,3,1,1,48.0
999999999,2014-03-20,0.0,3,20,2014,19,3,1,1,45.0
999999999,2014-03-20,0.0,3,20,2014,20,3,1,0,44.1
999999999,2014-03-20,0.0,3,20,2014,21,3,1,0,42.1
999999999,2014-03-20,0.0,3,20,2014,22,3,1,0,39.9
999999999,2014-03-20,0.0,3,20,2014,23,3,1,0,41.0
999999999,2014-03-21,0.0,3,21,2014,0,4,1,0,39.9
999999999,2014-03-21,0.0,3,21,2014,1,4,1,0,39.0
999999999,2014-03-21,0.0,3,21,2014,2,4,1,0,39.0
999999999,2014-03-21,0.0,3,21,2014,3,4,1,0,37.0
999999999,2014-03-21,0.0,3,21,2014,4,4,1,0,37.0
999999999,2014-03-21,0.0,3,21,2014,5,4,1,0,37.0
999999999,2014-03-21,16.32,3,21,2014,6,4,1,0,37.0
999999999,2014-03-21,103.559999,3,21,2014,7,4,1,1,37.0
999999999,2014-03-21,119.36999899999999,3,21,2014,8,4,1,1,37.0
999999999,2014-03-21,109.61999399999999,3,21,2014,9,4,1,1,39.0
999999999,2014-03-21,104.969999,3,21,2014,10,4,1,1,39.9
999999999,2014-03-21,87.73500000000001,3,21,2014,11,4,1,1,41.0
999999999,2014-03-21,86.565,3,21,2014,12,4,1,1,42.1
999999999,2014-03-21,80.94000000000001,3,21,2014,13,4,1,1,43.0
999999999,2014-03-21,71.175,3,21,2014,14,4,1,1,42.1
999999999,2014-03-21,34.51500000000001,3,21,2014,15,4,1,1,42.1
999999999,2014-03-21,1.305,3,21,2014,16,4,1,1,41.0
999999999,2014-03-21,0.045,3,21,2014,17,4,1,1,41.0
999999999,2014-03-21,0.0,3,21,2014,18,4,1,1,39.0
999999999,2014-03-21,0.0,3,21,2014,19,4,1,1,37.9
999999999,2014-03-21,0.0,3,21,2014,20,4,1,0,37.0
999999999,2014-03-21,0.0,3,21,2014,21,4,1,0,36.0
999999999,2014-03-21,0.0,3,21,2014,22,4,1,0,35.1
999999999,2014-03-21,0.0,3,21,2014,23,4,1,0,34.0
999999999,2014-03-22,0.0,3,22,2014,0,5,1,0,34.0
999999999,2014-03-22,0.0,3,22,2014,1,5,1,0,33.1
999999999,2014-03-22,0.0,3,22,2014,2,5,1,0,32.0
999999999,2014-03-22,0.0,3,22,2014,3,5,1,0,30.9
999999999,2014-03-22,0.0,3,22,2014,4,5,1,0,28.0
999999999,2014-03-22,0.0,3,22,2014,5,5,1,0,28.0
999999999,2014-03-22,0.0,3,22,2014,6,5,1,0,28.9
999999999,2014-03-22,0.0,3,22,2014,7,5,1,1,30.0
999999999,2014-03-22,0.0,3,22,2014,8,5,1,1,32.0
999999999,2014-03-22,0.0,3,22,2014,9,5,1,1,36.0
999999999,2014-03-22,0.0,3,22,2014,10,5,1,1,39.0
999999999,2014-03-22,0.0,3,22,2014,11,5,1,1,48.0
999999999,2014-03-22,0.0,3,22,2014,12,5,1,1,52.0
999999999,2014-03-22,0.0,3,22,2014,13,5,1,1,52.0
999999999,2014-03-22,0.0,3,22,2014,14,5,1,1,55.0
999999999,2014-03-22,0.0,3,22,2014,15,5,1,1,55.0
999999999,2014-03-22,0.0,3,22,2014,16,5,1,1,57.0
999999999,2014-03-22,0.0,3,22,2014,17,5,1,1,54.0
999999999,2014-03-22,0.0,3,22,2014,18,5,1,1,50.0
999999999,2014-03-22,0.0,3,22,2014,19,5,1,1,46.0
999999999,2014-03-22,0.0,3,22,2014,20,5,1,0,44.1
999999999,2014-03-22,0.0,3,22,2014,21,5,1,0,41.0
999999999,2014-03-22,0.0,3,22,2014,22,5,1,0,39.0
999999999,2014-03-22,0.0,3,22,2014,23,5,1,0,37.9
999999999,2014-03-23,0.0,3,23,2014,0,6,0,0,37.0
999999999,2014-03-23,0.0,3,23,2014,1,6,0,0,37.0
999999999,2014-03-23,0.0,3,23,2014,2,6,0,0,36.0
999999999,2014-03-23,0.0,3,23,2014,3,6,0,0,36.0
999999999,2014-03-23,0.0,3,23,2014,4,6,0,0,34.0
999999999,2014-03-23,0.0,3,23,2014,5,6,0,0,34.0
999999999,2014-03-23,0.0,3,23,2014,6,6,0,0,34.0
999999999,2014-03-23,0.0,3,23,2014,7,6,0,1,35.1
999999999,2014-03-23,0.0,3,23,2014,8,6,0,1,37.0
999999999,2014-03-23,0.0,3,23,2014,9,6,0,1,37.9
999999999,2014-03-23,0.0,3,23,2014,10,6,0,1,39.9
999999999,2014-03-23,0.0,3,23,2014,11,6,0,1,41.0
999999999,2014-03-23,0.0,3,23,2014,12,6,0,1,44.1
999999999,2014-03-23,0.0,3,23,2014,13,6,0,1,43.0
999999999,2014-03-23,0.0,3,23,2014,14,6,0,1,42.1
999999999,2014-03-23,0.0,3,23,2014,15,6,0,1,42.1
999999999,2014-03-23,0.0,3,23,2014,16,6,0,1,39.9
999999999,2014-03-23,0.0,3,23,2014,17,6,0,1,37.9
999999999,2014-03-23,0.0,3,23,2014,18,6,0,1,36.0
999999999,2014-03-23,0.0,3,23,2014,19,6,0,1,34.0
999999999,2014-03-23,0.0,3,23,2014,20,6,0,0,33.1
999999999,2014-03-23,0.0,3,23,2014,21,6,0,0,30.0
999999999,2014-03-23,0.0,3,23,2014,22,6,0,0,27.0
999999999,2014-03-23,0.0,3,23,2014,23,6,0,0,25.0
999999999,2014-03-24,0.0,3,24,2014,0,0,1,0,21.9
999999999,2014-03-24,0.0,3,24,2014,1,0,1,0,19.0
999999999,2014-03-24,0.0,3,24,2014,2,0,1,0,18.0
999999999,2014-03-24,0.0,3,24,2014,3,0,1,0,17.1
999999999,2014-03-24,0.0,3,24,2014,4,0,1,0,17.1
999999999,2014-03-24,0.0,3,24,2014,5,0,1,0,17.1
999999999,2014-03-24,31.709999999999997,3,24,2014,6,0,1,0,17.1
999999999,2014-03-24,121.469999,3,24,2014,7,0,1,1,18.0
999999999,2014-03-24,150.494998,3,24,2014,8,0,1,1,19.9
999999999,2014-03-24,149.15999699999998,3,24,2014,9,0,1,1,23.0
999999999,2014-03-24,129.929999,3,24,2014,10,0,1,1,24.1
999999999,2014-03-24,112.90499799999999,3,24,2014,11,0,1,1,26.1
999999999,2014-03-24,80.41500000000002,3,24,2014,12,0,1,1,28.9
999999999,2014-03-24,78.42,3,24,2014,13,0,1,1,30.9
999999999,2014-03-24,64.365,3,24,2014,14,0,1,1,30.9
999999999,2014-03-24,26.535,3,24,2014,15,0,1,1,32.0
999999999,2014-03-24,0.015,3,24,2014,16,0,1,1,32.0
999999999,2014-03-24,0.0,3,24,2014,17,0,1,1,30.9
999999999,2014-03-24,0.0,3,24,2014,18,0,1,1,30.0
999999999,2014-03-24,0.0,3,24,2014,19,0,1,1,28.9
999999999,2014-03-24,0.0,3,24,2014,20,0,1,0,28.0
999999999,2014-03-24,0.0,3,24,2014,21,0,1,0,28.0
999999999,2014-03-24,0.0,3,24,2014,22,0,1,0,28.0
999999999,2014-03-24,0.0,3,24,2014,23,0,1,0,28.0
999999999,2014-03-25,0.0,3,25,2014,0,1,1,0,26.1
999999999,2014-03-25,0.0,3,25,2014,1,1,1,0,25.0
999999999,2014-03-25,0.0,3,25,2014,2,1,1,0,24.1
999999999,2014-03-25,0.0,3,25,2014,3,1,1,0,23.0
999999999,2014-03-25,0.0,3,25,2014,4,1,1,0,23.0
999999999,2014-03-25,0.0,3,25,2014,5,1,1,0,23.0
999999999,2014-03-25,22.154999999999998,3,25,2014,6,1,1,0,21.9
999999999,2014-03-25,108.644999,3,25,2014,7,1,1,1,24.1
999999999,2014-03-25,147.224997,3,25,2014,8,1,1,1,27.0
999999999,2014-03-25,111.464997,3,25,2014,9,1,1,1,30.0
999999999,2014-03-25,113.24999899999999,3,25,2014,10,1,1,1,30.9
999999999,2014-03-25,97.40999900000003,3,25,2014,11,1,1,1,32.0
999999999,2014-03-25,89.984999,3,25,2014,12,1,1,1,35.1
999999999,2014-03-25,79.42500000000001,3,25,2014,13,1,1,1,36.0
999999999,2014-03-25,46.32000000000001,3,25,2014,14,1,1,1,39.0
999999999,2014-03-25,18.27,3,25,2014,15,1,1,1,35.1
999999999,2014-03-25,0.03,3,25,2014,16,1,1,1,35.1
999999999,2014-03-25,0.0,3,25,2014,17,1,1,1,36.0
999999999,2014-03-25,0.0,3,25,2014,18,1,1,1,35.1
999999999,2014-03-25,0.0,3,25,2014,19,1,1,1,34.0
999999999,2014-03-25,0.0,3,25,2014,20,1,1,0,33.1
999999999,2014-03-25,0.0,3,25,2014,21,1,1,0,32.0
999999999,2014-03-25,0.0,3,25,2014,22,1,1,0,32.0
999999999,2014-03-25,0.0,3,25,2014,23,1,1,0,32.0
999999999,2014-03-26,0.0,3,26,2014,0,2,1,0,33.1
999999999,2014-03-26,0.0,3,26,2014,1,2,1,0,33.1
999999999,2014-03-26,0.0,3,26,2014,2,2,1,0,33.1
999999999,2014-03-26,0.0,3,26,2014,3,2,1,0,32.0
999999999,2014-03-26,0.0,3,26,2014,4,2,1,0,30.9
999999999,2014-03-26,0.0,3,26,2014,5,2,1,0,30.9
999999999,2014-03-26,14.07,3,26,2014,6,2,1,0,30.0
999999999,2014-03-26,106.874998,3,26,2014,7,2,1,1,28.9
999999999,2014-03-26,135.059999,3,26,2014,8,2,1,1,30.0
999999999,2014-03-26,111.16499800000001,3,26,2014,9,2,1,1,28.9
999999999,2014-03-26,123.944999,3,26,2014,10,2,1,1,30.0
999999999,2014-03-26,117.614999,3,26,2014,11,2,1,1,30.9
999999999,2014-03-26,124.574998,3,26,2014,12,2,1,1,33.1
999999999,2014-03-26,97.379998,3,26,2014,13,2,1,1,34.0
999999999,2014-03-26,78.645,3,26,2014,14,2,1,1,34.0
999999999,2014-03-26,35.61,3,26,2014,15,2,1,1,34.0
999999999,2014-03-26,0.06,3,26,2014,16,2,1,1,34.0
999999999,2014-03-26,0.0,3,26,2014,17,2,1,1,33.1
999999999,2014-03-26,0.0,3,26,2014,18,2,1,1,30.9
999999999,2014-03-26,0.0,3,26,2014,19,2,1,1,30.0
999999999,2014-03-26,0.0,3,26,2014,20,2,1,0,28.9
999999999,2014-03-26,0.0,3,26,2014,21,2,1,0,28.0
999999999,2014-03-26,0.0,3,26,2014,22,2,1,0,26.1
999999999,2014-03-26,0.0,3,26,2014,23,2,1,0,25.0
999999999,2014-03-27,0.0,3,27,2014,0,3,1,0,24.1
999999999,2014-03-27,0.0,3,27,2014,1,3,1,0,21.9
999999999,2014-03-27,0.0,3,27,2014,2,3,1,0,21.9
999999999,2014-03-27,0.0,3,27,2014,3,3,1,0,21.0
999999999,2014-03-27,0.0,3,27,2014,4,3,1,0,21.0
999999999,2014-03-27,0.0,3,27,2014,5,3,1,0,21.0
999999999,2014-03-27,19.71,3,27,2014,6,3,1,0,21.9
999999999,2014-03-27,105.98999899999998,3,27,2014,7,3,1,1,23.0
999999999,2014-03-27,148.004996,3,27,2014,8,3,1,1,25.0
999999999,2014-03-27,126.839996,3,27,2014,9,3,1,1,28.0
999999999,2014-03-27,132.974996,3,27,2014,10,3,1,1,30.9
999999999,2014-03-27,118.814997,3,27,2014,11,3,1,1,34.0
999999999,2014-03-27,91.49999899999999,3,27,2014,12,3,1,1,37.0
999999999,2014-03-27,87.0,3,27,2014,13,3,1,1,39.9
999999999,2014-03-27,79.36500000000001,3,27,2014,14,3,1,1,43.0
999999999,2014-03-27,39.120000000000005,3,27,2014,15,3,1,1,45.0
999999999,2014-03-27,0.045,3,27,2014,16,3,1,1,46.0
999999999,2014-03-27,0.0,3,27,2014,17,3,1,1,45.0
999999999,2014-03-27,0.0,3,27,2014,18,3,1,1,43.0
999999999,2014-03-27,0.0,3,27,2014,19,3,1,1,39.0
999999999,2014-03-27,0.0,3,27,2014,20,3,1,0,37.0
999999999,2014-03-27,0.0,3,27,2014,21,3,1,0,37.0
999999999,2014-03-27,0.0,3,27,2014,22,3,1,0,36.0
999999999,2014-03-27,0.0,3,27,2014,23,3,1,0,36.0
999999999,2014-03-28,0.0,3,28,2014,0,4,1,0,35.1
999999999,2014-03-28,0.0,3,28,2014,1,4,1,0,36.0
999999999,2014-03-28,0.0,3,28,2014,2,4,1,0,36.0
999999999,2014-03-28,0.0,3,28,2014,3,4,1,0,37.0
999999999,2014-03-28,0.0,3,28,2014,4,4,1,0,37.9
999999999,2014-03-28,0.0,3,28,2014,5,4,1,0,37.0
999999999,2014-03-28,16.29,3,28,2014,6,4,1,0,37.0
999999999,2014-03-28,97.76999699999999,3,28,2014,7,4,1,1,39.0
999999999,2014-03-28,116.71499700000001,3,28,2014,8,4,1,1,42.1
999999999,2014-03-28,94.139999,3,28,2014,9,4,1,1,46.9
999999999,2014-03-28,91.33500000000001,3,28,2014,10,4,1,1,51.1
999999999,2014-03-28,66.555,3,28,2014,11,4,1,1,54.0
999999999,2014-03-28,66.85499999999999,3,28,2014,12,4,1,1,57.9
999999999,2014-03-28,63.855,3,28,2014,13,4,1,1,60.1
999999999,2014-03-28,51.855,3,28,2014,14,4,1,1,57.9
999999999,2014-03-28,21.495,3,28,2014,15,4,1,1,52.0
999999999,2014-03-28,0.06,3,28,2014,16,4,1,1,52.0
999999999,2014-03-28,0.0,3,28,2014,17,4,1,1,52.0
999999999,2014-03-28,0.0,3,28,2014,18,4,1,1,52.0
999999999,2014-03-28,0.0,3,28,2014,19,4,1,1,51.1
999999999,2014-03-28,0.0,3,28,2014,20,4,1,0,51.1
999999999,2014-03-28,0.0,3,28,2014,21,4,1,0,51.1
999999999,2014-03-28,0.0,3,28,2014,22,4,1,0,50.0
999999999,2014-03-28,0.0,3,28,2014,23,4,1,0,51.1
999999999,2014-03-29,0.0,3,29,2014,0,5,1,0,50.0
999999999,2014-03-29,0.0,3,29,2014,1,5,1,0,48.0
999999999,2014-03-29,0.0,3,29,2014,2,5,1,0,50.0
999999999,2014-03-29,0.0,3,29,2014,3,5,1,0,50.0
999999999,2014-03-29,0.0,3,29,2014,4,5,1,0,48.0
999999999,2014-03-29,0.0,3,29,2014,5,5,1,0,46.9
999999999,2014-03-29,0.0,3,29,2014,6,5,1,0,46.0
999999999,2014-03-29,0.0,3,29,2014,7,5,1,1,48.0
999999999,2014-03-29,0.0,3,29,2014,8,5,1,1,50.0
999999999,2014-03-29,0.0,3,29,2014,9,5,1,1,52.0
999999999,2014-03-29,0.0,3,29,2014,10,5,1,1,50.0
999999999,2014-03-29,0.0,3,29,2014,11,5,1,1,48.0
999999999,2014-03-29,0.0,3,29,2014,12,5,1,1,46.9
999999999,2014-03-29,0.0,3,29,2014,13,5,1,1,45.0
999999999,2014-03-29,0.0,3,29,2014,14,5,1,1,44.1
999999999,2014-03-29,0.0,3,29,2014,15,5,1,1,42.1
999999999,2014-03-29,0.0,3,29,2014,16,5,1,1,41.0
999999999,2014-03-29,0.0,3,29,2014,17,5,1,1,39.9
999999999,2014-03-29,0.0,3,29,2014,18,5,1,1,39.9
999999999,2014-03-29,0.0,3,29,2014,19,5,1,1,39.0
999999999,2014-03-29,0.0,3,29,2014,20,5,1,0,39.0
999999999,2014-03-29,0.0,3,29,2014,21,5,1,0,39.0
999999999,2014-03-29,0.0,3,29,2014,22,5,1,0,39.0
999999999,2014-03-29,0.0,3,29,2014,23,5,1,0,39.9
999999999,2014-03-30,0.0,3,30,2014,0,6,0,0,39.9
999999999,2014-03-30,0.0,3,30,2014,1,6,0,0,39.9
999999999,2014-03-30,0.0,3,30,2014,2,6,0,0,39.2
999999999,2014-03-30,0.0,3,30,2014,3,6,0,0,41.0
999999999,2014-03-30,0.0,3,30,2014,4,6,0,0,41.0
999999999,2014-03-30,0.0,3,30,2014,5,6,0,0,41.0
999999999,2014-03-30,0.0,3,30,2014,6,6,0,0,43.0
999999999,2014-03-30,0.0,3,30,2014,7,6,0,1,41.0
999999999,2014-03-30,0.0,3,30,2014,8,6,0,1,42.1
999999999,2014-03-30,0.0,3,30,2014,9,6,0,1,42.1
999999999,2014-03-30,0.0,3,30,2014,10,6,0,1,43.0
999999999,2014-03-30,0.0,3,30,2014,11,6,0,1,41.0
999999999,2014-03-30,0.0,3,30,2014,12,6,0,1,39.9
999999999,2014-03-30,0.0,3,30,2014,13,6,0,1,39.9
999999999,2014-03-30,0.0,3,30,2014,14,6,0,1,39.9
999999999,2014-03-30,0.0,3,30,2014,15,6,0,1,39.9
999999999,2014-03-30,0.0,3,30,2014,16,6,0,1,39.2
999999999,2014-03-30,0.0,3,30,2014,17,6,0,1,39.2
999999999,2014-03-30,0.0,3,30,2014,18,6,0,1,37.9
999999999,2014-03-30,0.0,3,30,2014,19,6,0,1,37.9
999999999,2014-03-30,0.0,3,30,2014,20,6,0,0,37.0
999999999,2014-03-30,0.0,3,30,2014,21,6,0,0,37.0
999999999,2014-03-30,0.0,3,30,2014,22,6,0,0,36.0
999999999,2014-03-30,0.0,3,30,2014,23,6,0,0,36.0
999999999,2014-03-31,0.0,3,31,2014,0,0,1,0,35.6
999999999,2014-03-31,0.0,3,31,2014,1,0,1,0,34.0
999999999,2014-03-31,0.0,3,31,2014,2,0,1,0,34.0
999999999,2014-03-31,0.0,3,31,2014,3,0,1,0,34.0
999999999,2014-03-31,0.0,3,31,2014,4,0,1,0,33.8
999999999,2014-03-31,0.0,3,31,2014,5,0,1,0,34.0
999999999,2014-03-31,15.375,3,31,2014,6,0,1,0,34.0
999999999,2014-03-31,114.674998,3,31,2014,7,0,1,1,35.1
999999999,2014-03-31,150.224999,3,31,2014,8,0,1,1,35.1
999999999,2014-03-31,129.40499699999998,3,31,2014,9,0,1,1,36.0
999999999,2014-03-31,143.80499600000002,3,31,2014,10,0,1,1,36.0
999999999,2014-03-31,124.064998,3,31,2014,11,0,1,1,35.1
999999999,2014-03-31,107.08499700000002,3,31,2014,12,0,1,1,35.1
999999999,2014-03-31,98.01000000000002,3,31,2014,13,0,1,1,37.0
999999999,2014-03-31,87.33,3,31,2014,14,0,1,1,39.0
999999999,2014-03-31,47.67,3,31,2014,15,0,1,1,41.0
999999999,2014-03-31,0.09,3,31,2014,16,0,1,1,41.0
999999999,2014-03-31,0.015,3,31,2014,17,0,1,1,39.9
999999999,2014-03-31,0.0,3,31,2014,18,0,1,1,39.9
999999999,2014-03-31,0.0,3,31,2014,19,0,1,1,41.0
